article1_id,article2_id,ad1_id,ad2_id,score
5,48,2,2,0.7394130229949951
22,74,2,2,0.7564557194709778
48,67,2,2,0.7542403340339661
9,1,2,2,0.8283398747444153
9,55,2,2,0.7759168744087219
43,72,2,2,0.7148221135139465
50,2,2,2,0.7938836812973022
36,95,2,2,0.7237949371337891
8,75,2,2,0.8694393634796143
37,57,2,2,0.7481671571731567
24,8,2,2,0.7638441920280457
69,37,2,2,0.7994792461395264
25,23,2,2,0.8631182909011841
2,77,2,2,0.7808939218521118
93,15,2,2,0.7158169746398926
92,21,2,2,0.8246566653251648
48,78,2,2,0.7667854428291321
36,73,2,2,0.8995028734207153
81,83,2,2,0.8033849596977234
75,43,2,2,0.7110437154769897
50,28,2,2,0.6869576573371887
62,87,2,2,0.8147568702697754
8,29,2,2,0.8117132186889648
26,56,2,2,0.8186603784561157
19,61,2,2,0.6988089680671692
14,89,2,2,0.8973817229270935
74,93,2,2,0.7036622166633606
22,72,2,2,0.8129822611808777
91,40,2,2,0.8262318968772888
55,15,2,2,0.7469103336334229
44,85,2,2,0.7308632135391235
9,6,2,2,0.8509580492973328
30,19,2,2,0.7846326231956482
7,88,2,2,0.8501670956611633
91,76,2,2,0.7841173410415649
70,40,2,2,0.7999063730239868
15,20,2,2,0.7215558886528015
39,68,2,2,0.8484410643577576
67,92,2,2,0.9025335907936096
5,79,2,2,0.7409749627113342
8,50,2,2,0.7782560586929321
60,10,2,2,0.7677127718925476
39,73,2,2,0.7877525091171265
12,15,2,2,0.7264465093612671
8,24,2,2,0.7638441920280457
70,22,2,2,0.7630419135093689
33,59,2,2,0.7107994556427002
31,56,2,2,0.7818918228149414
0,71,2,2,0.830056369304657
88,83,2,2,0.827081561088562
35,93,2,2,0.7188805937767029
93,5,2,2,0.7578050494194031
54,19,2,2,0.8127850890159607
91,22,2,2,0.7723671197891235
83,23,2,2,0.8538397550582886
15,24,2,2,0.7261528372764587
12,82,2,2,0.792160153388977
24,89,2,2,0.725310206413269
85,84,2,2,0.8032358288764954
60,15,2,2,0.7227247953414917
39,87,2,2,0.8473929762840271
49,11,2,2,0.7497958540916443
82,51,2,2,0.7651179432868958
55,35,2,2,0.7556755542755127
55,89,2,2,0.864217221736908
47,7,2,2,0.8181373476982117
44,15,2,2,0.6343184113502502
29,79,2,2,0.7756555080413818
92,84,2,2,0.8399248719215393
40,14,2,2,0.8479207754135132
40,66,2,2,0.7485144734382629
93,91,2,2,0.7887547612190247
74,40,2,2,0.767532229423523
64,34,2,2,0.7849524021148682
7,9,2,2,0.8139658570289612
44,25,2,2,0.7083921432495117
25,0,2,2,0.8378652334213257
88,29,2,2,0.818699061870575
80,66,2,2,0.828447163105011
33,93,2,2,0.8037111163139343
72,22,2,2,0.8129822611808777
82,3,2,2,0.7441717386245728
68,43,2,2,0.8515483140945435
30,31,2,2,0.8018649816513062
52,31,2,2,0.7450538277626038
90,79,2,2,0.8326675891876221
49,69,2,2,0.7668718099594116
80,13,2,2,0.8345520496368408
71,1,2,2,0.8531154990196228
31,5,2,2,0.8065698742866516
74,21,2,2,0.7299296855926514
41,35,2,2,0.7673810124397278
11,48,2,2,0.7657963037490845
61,49,2,2,0.7523640394210815
14,56,2,2,0.7989524602890015
74,53,2,2,0.7756044268608093
16,94,2,2,0.7548967003822327
60,39,2,2,0.8003586530685425
0,44,2,2,0.6460451483726501
44,46,2,2,0.6748185753822327
94,40,2,2,0.7273101210594177
8,82,2,2,0.8336473703384399
73,72,2,2,0.7920351028442383
46,4,2,2,0.7696481347084045
39,2,2,2,0.8326923847198486
82,6,2,2,0.7440807819366455
20,76,2,2,0.7829263210296631
21,62,2,2,0.7367481589317322
74,69,2,2,0.7781882882118225
29,36,2,2,0.8903046250343323
12,24,2,2,0.7062321901321411
8,19,2,2,0.7618097066879272
84,61,2,2,0.7203035950660706
43,42,2,2,0.8282811641693115
0,74,2,2,0.736719012260437
55,50,2,2,0.8121959567070007
2,16,2,2,0.7272137403488159
85,60,2,2,0.7943726778030396
37,12,2,2,0.8589674234390259
10,8,2,2,0.7074527144432068
36,72,2,2,0.8546537160873413
34,54,2,2,0.7615637183189392
52,45,2,2,0.853023111820221
51,55,2,2,0.8367727994918823
80,15,2,2,0.7125987410545349
39,73,2,2,0.7877525091171265
71,51,2,2,0.8743359446525574
53,43,2,2,0.8189961910247803
26,64,2,2,0.8458974957466125
65,91,2,2,0.8033658266067505
95,39,2,2,0.7892229557037354
40,67,2,2,0.8331878185272217
45,3,2,2,0.7169438004493713
48,24,2,2,0.7163061499595642
81,82,2,2,0.8057205080986023
94,15,2,2,0.7779495716094971
60,48,2,2,0.7482434511184692
32,6,2,2,0.7838517427444458
75,67,2,2,0.6807712912559509
9,80,2,2,0.8004916310310364
94,75,2,2,0.683122992515564
94,28,2,2,0.7029147744178772
64,80,2,2,0.7842664122581482
15,13,2,2,0.7386713624000549
20,62,2,2,0.7882927656173706
52,67,2,2,0.869986891746521
87,45,2,2,0.8004578351974487
19,62,2,2,0.7591782808303833
68,63,2,2,0.7346647381782532
87,70,2,2,0.7326578497886658
86,36,2,2,0.6999825239181519
7,70,2,2,0.8236870765686035
6,17,2,2,0.7541288137435913
51,31,2,2,0.794611930847168
50,41,2,2,0.7825624346733093
30,85,2,2,0.783549427986145
1,46,2,2,0.8406911492347717
75,22,2,2,0.7067545056343079
29,76,2,2,0.7412734627723694
51,12,2,2,0.865374743938446
45,14,2,2,0.8749582171440125
77,16,2,2,0.7757082581520081
86,60,2,2,0.765795111656189
2,50,2,2,0.7938836812973022
28,54,2,2,0.7483986020088196
34,41,2,2,0.814914882183075
39,17,2,2,0.8559699654579163
91,11,2,2,0.7544176578521729
79,65,2,2,0.7291238903999329
74,87,2,2,0.7703757882118225
7,92,2,2,0.8578315377235413
35,82,2,2,0.7789425849914551
12,93,2,2,0.7675691843032837
37,84,2,2,0.7683089971542358
18,35,2,2,0.771087646484375
16,58,2,2,0.8528909683227539
31,65,2,2,0.7714753150939941
6,73,2,2,0.8078844547271729
46,94,2,2,0.7572543025016785
8,77,2,2,0.8013397455215454
29,15,2,2,0.7202947735786438
67,6,2,2,0.8258286714553833
90,80,2,2,0.8381747603416443
17,92,2,2,0.827721893787384
82,52,2,2,0.7295509576797485
65,26,2,2,0.7141022682189941
19,87,2,2,0.7486752867698669
17,15,2,2,0.7616761326789856
89,58,2,2,0.9065077900886536
59,44,2,2,0.6623781323432922
55,32,2,2,0.8195529580116272
20,7,2,2,0.8360817432403564
65,47,2,2,0.7162172198295593
31,93,2,2,0.7189707159996033
11,67,2,2,0.8225026726722717
40,16,2,2,0.822891354560852
47,13,2,2,0.8069490790367126
46,17,2,2,0.7788069248199463
15,65,2,2,0.7414326071739197
9,45,2,2,0.8085517883300781
88,74,2,2,0.741703450679779
75,46,2,2,0.7303411960601807
76,70,2,2,0.7132373452186584
79,46,2,2,0.7313412427902222
52,33,2,2,0.8619101047515869
71,11,2,2,0.9259764552116394
79,54,2,2,0.7615394592285156
38,20,2,2,0.8339135646820068
25,41,2,2,0.7873674631118774
86,47,2,2,0.7004215717315674
79,24,2,2,0.7503056526184082
27,5,2,2,0.8373178839683533
71,80,2,2,0.854764997959137
37,47,2,2,0.8043908476829529
91,87,2,2,0.7753034234046936
31,83,2,2,0.8106341361999512
27,46,2,2,0.8266623020172119
35,4,2,2,0.7783442735671997
19,41,2,2,0.7509344816207886
52,74,2,2,0.7070931792259216
54,52,2,2,0.7851735353469849
0,1,2,2,0.8522177934646606
84,24,2,2,0.7609700560569763
34,58,2,2,0.8489786982536316
48,12,2,2,0.747050404548645
85,87,2,2,0.8339056968688965
49,50,2,2,0.7091107368469238
19,74,2,2,0.735646665096283
22,61,2,2,0.6977860927581787
52,42,2,2,0.7776152491569519
56,70,2,2,0.7590118646621704
52,87,2,2,0.7718712687492371
42,57,2,2,0.7854381203651428
28,69,2,2,0.7520983815193176
31,47,2,2,0.7602947950363159
35,16,2,2,0.7733404636383057
15,83,2,2,0.7514182329177856
25,5,2,2,0.8192747831344604
20,93,2,2,0.711972177028656
81,77,2,2,0.7985178232192993
12,5,2,2,0.833745002746582
4,88,2,2,0.74558424949646
76,32,2,2,0.7123728394508362
81,88,2,2,0.7940171360969543
12,36,2,2,0.8715686202049255
83,10,2,2,0.747143566608429
59,36,2,2,0.8408681154251099
2,59,2,2,0.7415247559547424
49,26,2,2,0.7202214002609253
78,77,2,2,0.814342737197876
85,3,2,2,0.7320639491081238
44,93,2,2,0.6563622355461121
95,50,2,2,0.7006173729896545
10,13,2,2,0.7883357405662537
64,10,2,2,0.7381131649017334
78,85,2,2,0.8747965097427368
54,10,2,2,0.7511516809463501
86,67,2,2,0.7202451229095459
11,17,2,2,0.792479932308197
41,22,2,2,0.8298993706703186
88,79,2,2,0.7542878985404968
81,65,2,2,0.8337156176567078
38,74,2,2,0.7708216309547424
94,48,2,2,0.7498940825462341
33,53,2,2,0.8093178272247314
19,2,2,2,0.744808554649353
14,62,2,2,0.8221361041069031
59,83,2,2,0.7126190066337585
83,29,2,2,0.8396758437156677
40,18,2,2,0.8626971244812012
37,75,2,2,0.6731195449829102
58,44,2,2,0.6968384385108948
84,38,2,2,0.8772166967391968
51,30,2,2,0.7614631056785583
7,44,2,2,0.6755473613739014
28,90,2,2,0.6768589615821838
19,52,2,2,0.8557085990905762
8,53,2,2,0.8176663517951965
32,34,2,2,0.83282071352005
66,16,2,2,0.7868448495864868
52,83,2,2,0.8010861873626709
92,2,2,2,0.7787334322929382
2,47,2,2,0.7449167966842651
48,33,2,2,0.7440285682678223
5,15,2,2,0.6800581216812134
61,28,2,2,0.795794665813446
55,2,2,2,0.7847117781639099
23,70,2,2,0.8554045557975769
37,64,2,2,0.7509480118751526
10,67,2,2,0.7873229384422302
81,14,2,2,0.786378026008606
11,47,2,2,0.8028587102890015
1,59,2,2,0.7666738629341125
64,39,2,2,0.7888351678848267
7,29,2,2,0.8429592847824097
20,33,2,2,0.7570632100105286
78,44,2,2,0.6791291832923889
77,16,2,2,0.7757082581520081
71,8,2,2,0.785776674747467
57,74,2,2,0.7305097579956055
85,46,2,2,0.8071473836898804
75,23,2,2,0.696931004524231
88,28,2,2,0.683657705783844
80,52,2,2,0.7919076681137085
12,48,2,2,0.747050404548645
95,86,2,2,0.8154796361923218
95,77,2,2,0.8045311570167542
19,25,2,2,0.82674640417099
73,28,2,2,0.6838908791542053
42,95,2,2,0.7480517029762268
37,26,2,2,0.8329437971115112
7,12,2,2,0.8916427493095398
39,59,2,2,0.811220645904541
91,92,2,2,0.7778456807136536
55,71,2,2,0.8550563454627991
21,12,2,2,0.8451055288314819
41,2,2,2,0.8005884289741516
50,45,2,2,0.7979298233985901
63,71,2,2,0.7278265357017517
31,51,2,2,0.794611930847168
8,92,2,2,0.749032735824585
70,24,2,2,0.7404960989952087
28,19,2,2,0.7038304209709167
61,26,2,2,0.6774775385856628
35,87,2,2,0.794082522392273
89,49,2,2,0.774113655090332
65,84,2,2,0.7581303715705872
4,44,2,2,0.7921150922775269
7,33,2,2,0.8229551911354065
10,33,2,2,0.8028084635734558
82,63,2,2,0.7125193476676941
43,60,2,2,0.8388832211494446
74,14,2,2,0.7672618627548218
15,64,2,2,0.7028355598449707
13,58,2,2,0.8812340497970581
56,17,2,2,0.7967932820320129
40,26,2,2,0.798356831073761
50,41,2,2,0.7825624346733093
65,67,2,2,0.720440149307251
80,23,2,2,0.8577967882156372
50,62,2,2,0.7970291972160339
54,81,2,2,0.8077081441879272
0,76,2,2,0.754601001739502
51,37,2,2,0.7591156959533691
9,72,2,2,0.7373071908950806
94,80,2,2,0.8089659810066223
8,42,2,2,0.7643224000930786
19,74,2,2,0.735646665096283
46,43,2,2,0.7489556074142456
77,21,2,2,0.7625532746315002
88,21,2,2,0.8444631099700928
42,29,2,2,0.8238918781280518
86,68,2,2,0.7520648837089539
95,72,2,2,0.7702329158782959
79,88,2,2,0.7542878985404968
39,78,2,2,0.8115900754928589
65,2,2,2,0.7577311992645264
26,50,2,2,0.902243435382843
91,14,2,2,0.8195096254348755
4,38,2,2,0.7592493891716003
47,8,2,2,0.7703697085380554
91,89,2,2,0.8557494282722473
33,78,2,2,0.8103868365287781
51,11,2,2,0.8786504864692688
58,56,2,2,0.817787766456604
89,79,2,2,0.8044244050979614
27,26,2,2,0.8402062058448792
34,18,2,2,0.8199171423912048
91,82,2,2,0.809128999710083
15,36,2,2,0.6919522285461426
54,32,2,2,0.7857601046562195
12,73,2,2,0.8692084550857544
67,82,2,2,0.783703625202179
56,14,2,2,0.7989524602890015
72,2,2,2,0.733623206615448
25,67,2,2,0.8612541556358337
56,13,2,2,0.8273440003395081
1,41,2,2,0.8286235332489014
64,67,2,2,0.8264135718345642
67,14,2,2,0.8918969631195068
76,15,2,2,0.704823911190033
45,67,2,2,0.8486821055412292
13,2,2,2,0.8343254327774048
68,61,2,2,0.7691878080368042
27,8,2,2,0.8469750285148621
55,28,2,2,0.7891284823417664
37,30,2,2,0.699963390827179
50,64,2,2,0.7994685769081116
29,20,2,2,0.8502154350280762
24,13,2,2,0.7189439535140991
91,81,2,2,0.8180372714996338
10,82,2,2,0.6940004229545593
67,92,2,2,0.9025335907936096
38,71,2,2,0.8825265169143677
62,90,2,2,0.8050742745399475
76,55,2,2,0.7455791234970093
30,43,2,2,0.7816701531410217
6,70,2,2,0.7676922082901001
48,58,2,2,0.7916454672813416
8,95,2,2,0.8500570058822632
51,39,2,2,0.7778412699699402
8,46,2,2,0.7623406052589417
95,29,2,2,0.7654635906219482
13,39,2,2,0.8542022109031677
67,69,2,2,0.8381562829017639
8,51,2,2,0.7644802927970886
43,4,2,2,0.7749227285385132
82,75,2,2,0.7556657791137695
87,53,2,2,0.7131928205490112
40,65,2,2,0.7636314034461975
15,49,2,2,0.7209755778312683
73,86,2,2,0.6907949447631836
1,46,2,2,0.8406911492347717
68,33,2,2,0.854753851890564
36,76,2,2,0.7343356609344482
81,2,2,2,0.7954798340797424
33,51,2,2,0.8894076943397522
8,35,2,2,0.8570218086242676
73,54,2,2,0.7876487374305725
89,11,2,2,0.8602322936058044
82,51,2,2,0.7651179432868958
94,13,2,2,0.7458103895187378
63,60,2,2,0.691004753112793
0,15,2,2,0.7297725081443787
71,55,2,2,0.8550563454627991
30,88,2,2,0.7262395620346069
10,26,2,2,0.7315089702606201
46,45,2,2,0.8667689561843872
3,15,2,2,0.7198858857154846
85,47,2,2,0.7972009181976318
46,43,2,2,0.7489556074142456
66,62,2,2,0.7958062291145325
53,32,2,2,0.8184744119644165
69,60,2,2,0.7684377431869507
70,87,2,2,0.7326578497886658
43,72,2,2,0.7148221135139465
54,79,2,2,0.7615394592285156
37,9,2,2,0.8176856637001038
66,53,2,2,0.7900969982147217
45,50,2,2,0.7979298233985901
4,88,2,2,0.74558424949646
26,3,2,2,0.7302019000053406
31,64,2,2,0.7552423477172852
75,79,2,2,0.7348906397819519
44,95,2,2,0.7238807678222656
31,3,2,2,0.7593681812286377
9,84,2,2,0.8245859742164612
75,31,2,2,0.7532691955566406
81,90,2,2,0.7607602477073669
13,62,2,2,0.8222679495811462
22,14,2,2,0.7781303524971008
51,20,2,2,0.8056759238243103
28,11,2,2,0.7196833491325378
56,85,2,2,0.8387072682380676
68,81,2,2,0.7963232398033142
57,64,2,2,0.7685184478759766
74,63,2,2,0.7308934330940247
81,76,2,2,0.8345909118652344
30,95,2,2,0.849503755569458
89,16,2,2,0.8590753078460693
1,23,2,2,0.8446800112724304
77,0,2,2,0.7889739274978638
4,18,2,2,0.7679943442344666
7,89,2,2,0.8639444708824158
