article1_id,article2_id,score
20,93,0.6831541061401367
81,77,0.7688201665878296
12,5,0.8524641990661621
4,88,0.7589795589447021
76,32,0.6845394968986511
81,88,0.7142866253852844
12,36,0.8108991384506226
83,10,0.7221212387084961
59,36,0.8452029228210449
2,59,0.7044573426246643
49,26,0.7266703844070435
78,77,0.7948497533798218
85,3,0.6525170803070068
44,93,0.6298966407775879
95,50,0.7711634039878845
10,13,0.7598591446876526
64,10,0.7793231010437012
78,85,0.7641213536262512
54,10,0.7269620895385742
86,67,0.7401971817016602
11,17,0.8303797245025635
41,22,0.8388914465904236
88,79,0.7882384061813354
81,65,0.7663235664367676
38,74,0.7512683272361755
94,48,0.7809655070304871
33,53,0.7198544144630432
19,2,0.7994956374168396
14,62,0.8073092103004456
59,83,0.7386687994003296
83,29,0.8166626691818237
40,18,0.766656756401062
37,75,0.6096837520599365
58,44,0.7059639692306519
84,38,0.8811403512954712
51,30,0.7575217485427856
7,44,0.6849896311759949
28,90,0.736217737197876
19,52,0.8453561067581177
8,53,0.7778788805007935
32,34,0.8501442074775696
66,16,0.8463677763938904
52,83,0.828870415687561
92,2,0.7776708602905273
2,47,0.7989349961280823
48,33,0.7322529554367065
5,15,0.6729189157485962
61,28,0.8152498602867126
55,2,0.782751202583313
23,70,0.8669626116752625
37,64,0.8007003664970398
10,67,0.7429082989692688
81,14,0.7307229042053223
11,47,0.778771698474884
1,59,0.7150909900665283
64,39,0.8210352659225464
7,29,0.8247208595275879
20,33,0.7939994931221008
78,44,0.7587684392929077
77,16,0.7832110524177551
71,8,0.8215458989143372
57,74,0.6970862746238708
85,46,0.7943632006645203
75,23,0.6772564053535461
88,28,0.7618171572685242
80,52,0.7761818766593933
12,48,0.7667518258094788
95,86,0.8339715600013733
95,77,0.8618080615997314
19,25,0.87188321352005
73,28,0.7431980967521667
42,95,0.8176503777503967
37,26,0.780178427696228
7,12,0.8594028353691101
39,59,0.7598440051078796
91,92,0.8340557813644409
55,71,0.8390768766403198
21,12,0.808497965335846
41,2,0.7636802792549133
50,45,0.8171080946922302
63,71,0.7706264853477478
31,51,0.7908262610435486
8,92,0.7581495046615601
70,24,0.7710863351821899
28,19,0.7558329701423645
61,26,0.7474911212921143
35,87,0.7875953316688538
89,49,0.736392617225647
65,84,0.7332363128662109
4,44,0.8002236485481262
7,33,0.8558149337768555
10,33,0.7611205577850342
82,63,0.706786572933197
43,60,0.7438568472862244
74,14,0.7351375222206116
15,64,0.740523099899292
13,58,0.8241691589355469
56,17,0.8159795999526978
40,26,0.706076979637146
50,41,0.7653937935829163
65,67,0.7570637464523315
80,23,0.8364566564559937
50,62,0.7722350358963013
54,81,0.7643620371818542
0,76,0.6892017126083374
51,37,0.776599645614624
9,72,0.7884310483932495
94,80,0.8040719032287598
8,42,0.8244538903236389
19,74,0.7009119391441345
46,43,0.7371422052383423
77,21,0.7723963260650635
88,21,0.7992321252822876
42,29,0.8468154072761536
86,68,0.7450376152992249
95,72,0.8415172696113586
79,88,0.7882384061813354
39,78,0.7768535614013672
65,2,0.7661035060882568
26,50,0.8920996189117432
91,14,0.8387979865074158
4,38,0.7803969979286194
47,8,0.79119873046875
91,89,0.8909211754798889
33,78,0.8179916143417358
51,11,0.8493967056274414
58,56,0.8165739178657532
89,79,0.7582365274429321
27,26,0.8302547931671143
34,18,0.8211513757705688
91,82,0.8283098340034485
15,36,0.716038167476654
54,32,0.7434260845184326
12,73,0.8868651390075684
67,82,0.764643132686615
56,14,0.809572696685791
72,2,0.7719020843505859
25,67,0.8334658145904541
56,13,0.8649418950080872
1,41,0.786998987197876
64,67,0.8370425701141357
67,14,0.855168342590332
76,15,0.7369273900985718
45,67,0.8207898139953613
13,2,0.8200141191482544
68,61,0.7822185754776001
27,8,0.8791431188583374
55,28,0.7995423674583435
37,30,0.7160601615905762
50,64,0.8759415745735168
29,20,0.7726047039031982
24,13,0.8058635592460632
91,81,0.8072749972343445
10,82,0.673669159412384
67,92,0.84513258934021
38,71,0.8479069471359253
62,90,0.7685919404029846
76,55,0.7108507752418518
30,43,0.724181056022644
6,70,0.8067365884780884
48,58,0.7852978110313416
8,95,0.8820322751998901
51,39,0.7750758528709412
8,46,0.7396876811981201
95,29,0.8008559942245483
13,39,0.8329962491989136
67,69,0.8616458773612976
8,51,0.7562541365623474
43,4,0.7165758013725281
82,75,0.7309002876281738
87,53,0.6814830303192139
40,65,0.6909216046333313
15,49,0.684956431388855
73,86,0.7120580077171326
1,46,0.7778924703598022
68,33,0.8416423201560974
36,76,0.6871067881584167
81,2,0.7298580408096313
33,51,0.8451695442199707
8,35,0.8674076795578003
73,54,0.7294111251831055
89,11,0.8221799731254578
82,51,0.7597055435180664
94,13,0.7699536681175232
63,60,0.7377292513847351
0,15,0.7068972587585449
71,55,0.8390768766403198
30,88,0.8177443742752075
10,26,0.729218602180481
46,45,0.8396320939064026
3,15,0.666142463684082
85,47,0.7922370433807373
46,43,0.7371422052383423
66,62,0.8415259122848511
53,32,0.6951302886009216
69,60,0.762607991695404
70,87,0.8154111504554749
43,72,0.7772693037986755
54,79,0.7208110094070435
37,9,0.8310534358024597
66,53,0.7943031191825867
45,50,0.8171080946922302
4,88,0.7589795589447021
26,3,0.6556450724601746
31,64,0.8293810486793518
75,79,0.7093718647956848
44,95,0.7603524923324585
31,3,0.7409611940383911
9,84,0.8507658243179321
75,31,0.7319057583808899
81,90,0.7400130033493042
13,62,0.803827166557312
22,14,0.7828518152236938
51,20,0.8417823314666748
28,11,0.7537024021148682
56,85,0.785119354724884
68,81,0.7651330828666687
57,64,0.8286996483802795
74,63,0.7551712393760681
81,76,0.8011935949325562
30,95,0.8716180920600891
89,16,0.803406834602356
1,23,0.8339905738830566
77,0,0.7749605178833008
4,18,0.7380555868148804
7,89,0.8939673900604248
4,48,0.8248835206031799
48,62,0.7730370163917542
50,2,0.7750573754310608
28,80,0.7403106093406677
35,62,0.8241081833839417
35,27,0.8129066824913025
71,62,0.8247736692428589
23,63,0.7491868138313293
59,85,0.7413846850395203
12,38,0.8905839920043945
51,42,0.834040641784668
37,88,0.8438838124275208
3,10,0.651414155960083
52,53,0.7175891399383545
74,28,0.8853043913841248
76,14,0.7041391730308533
89,95,0.7794523239135742
43,75,0.6778510808944702
11,14,0.8169226050376892
1,56,0.8203771710395813
32,2,0.751359224319458
11,29,0.813209056854248
12,37,0.8328688740730286
52,30,0.7486146688461304
64,82,0.7614492774009705
43,31,0.7593147158622742
4,40,0.6981872320175171
89,68,0.8101680278778076
16,29,0.8362594842910767
11,4,0.7615546584129333
58,36,0.8094947338104248
78,6,0.8695043325424194
28,41,0.8004110455513
83,93,0.7032538652420044
72,26,0.7910406589508057
36,51,0.8175818920135498
89,77,0.8291885852813721
93,67,0.7329373955726624
34,25,0.8095430731773376
70,32,0.8064152598381042
28,32,0.7597365379333496
59,80,0.7101771831512451
32,6,0.8071087598800659
75,41,0.7226442098617554
0,31,0.7530693411827087
64,76,0.6728636026382446
59,63,0.7968502044677734
92,69,0.8563500642776489
22,25,0.8138522505760193
54,44,0.8088030219078064
32,51,0.8676874041557312
42,56,0.7986506819725037
50,30,0.7874204516410828
18,46,0.8175852298736572
91,54,0.8337209820747375
82,16,0.8007813692092896
40,90,0.7147037982940674
27,17,0.8678361773490906
64,95,0.7939395904541016
25,20,0.8077417612075806
59,20,0.7405048608779907
77,28,0.8280513882637024
91,48,0.8436588048934937
75,40,0.6541650891304016
51,20,0.8417823314666748
79,62,0.7591820955276489
50,61,0.7237529158592224
40,42,0.7124406099319458
56,54,0.755779504776001
62,33,0.7682138681411743
17,68,0.884824275970459
81,17,0.7731320858001709
77,68,0.838916540145874
51,90,0.8193512558937073
24,5,0.7312877178192139
35,32,0.7376815676689148
34,10,0.7541123628616333
57,48,0.743568480014801
83,67,0.8774287104606628
19,20,0.8173569440841675
81,12,0.7271973490715027
80,71,0.8291527628898621
57,69,0.807080090045929
0,39,0.758048951625824
93,28,0.6810126304626465
41,65,0.7484902143478394
87,16,0.7399623394012451
25,77,0.828525960445404
42,92,0.8514431715011597
1,61,0.7439441084861755
94,2,0.6891984939575195
18,77,0.8140138983726501
25,10,0.8129367828369141
57,86,0.7215948700904846
92,12,0.9108514189720154
15,26,0.741497278213501
8,43,0.7458638548851013
28,63,0.7471054196357727
62,72,0.7934836745262146
6,28,0.7137320041656494
93,3,0.6445114612579346
48,37,0.6996018886566162
39,12,0.8521184921264648
33,44,0.6727743148803711
22,56,0.7630882263183594
58,11,0.8088992834091187
40,86,0.6810757517814636
2,77,0.7648071646690369
16,40,0.7457071542739868
20,37,0.7776249051094055
8,91,0.889651358127594
65,5,0.7051748037338257
78,3,0.7141004800796509
91,66,0.8242171406745911
18,92,0.8612849712371826
20,49,0.6894704103469849
35,40,0.7172518968582153
76,85,0.7013777494430542
40,81,0.6781941056251526
61,50,0.7237529158592224
83,61,0.7369148135185242
61,43,0.706931471824646
58,95,0.7933756113052368
49,84,0.748440682888031
89,24,0.7335116267204285
74,22,0.7432129383087158
14,30,0.7505485415458679
5,16,0.7801443934440613
4,52,0.7484363317489624
73,48,0.7269886136054993
78,0,0.8056201934814453
53,81,0.7366573810577393
41,27,0.8147861361503601
54,10,0.7269620895385742
48,3,0.7557844519615173
92,65,0.7223824262619019
28,66,0.8591082692146301
80,1,0.7899276614189148
43,13,0.7461627125740051
91,12,0.8897114992141724
81,89,0.7325441837310791
93,7,0.7722972631454468
66,4,0.7694257497787476
58,12,0.8438820838928223
34,11,0.8521860241889954
37,5,0.836233377456665
83,9,0.8975735306739807
36,76,0.6871067881584167
76,69,0.7217914462089539
75,27,0.7430101037025452
47,84,0.8109854459762573
24,56,0.7847780585289001
11,73,0.7977839708328247
93,38,0.778099775314331
74,87,0.77942955493927
33,49,0.6836312413215637
91,76,0.7881494760513306
50,28,0.7226850390434265
43,63,0.7617430090904236
55,93,0.7240641117095947
82,68,0.7642216682434082
80,28,0.7403106093406677
15,24,0.7161535620689392
51,26,0.8229251503944397
81,47,0.7482430338859558
87,34,0.8073714971542358
41,69,0.7933514714241028
64,60,0.8175957202911377
85,83,0.836142897605896
72,83,0.800553560256958
14,36,0.771713137626648
52,20,0.8399444818496704
51,86,0.7064073085784912
74,93,0.7046236395835876
86,26,0.6911560297012329
